"outcome","race_group","year","rate","stderr","lb","ub"
"noplace","NH Asian",2020,0.0656819378248281,0.00931668868417767,0.0490276657596862,0.0855194168262866
"noplace","NH Asian",2021,0.0874628674488023,0.00869746068033271,0.0715456236798755,0.105633521138247
"noplace","NH Asian",2022,0.0850923741856961,0.00882111834426557,0.0690722682561709,0.103333019449187
"noplace","NH Asian",2023,0.0938241875078533,0.00988206984446148,0.0759958355168314,0.114526273920496
"noplace","NH Asian",2024,0.0829404965273856,0.00846958381413494,0.0673978800421854,0.100864010680536
"noplace","NH AIAN",2019,0.0909242805472383,0.0166391670227031,0.0623880435781426,0.127119639287224
"noplace","NH AIAN",2020,0.106435175621018,0.0230816340033092,0.0684411259577619,0.158038696307998
"noplace","NH AIAN",2021,0.065376655138518,0.0143441512332596,0.0415373146493264,0.0977797312131611
"noplace","NH AIAN",2022,0.0541684264459604,0.0137277307853861,0.0317911922408466,0.0856022597482895
"noplace","NH AIAN",2023,0.0998796740682065,0.0196100014661379,0.0664872395584387,0.143046941448783
"noplace","NH AIAN",2024,0.055176875258729,0.0142141748236057,0.0319809518745982,0.087643434754694
"noplace","NH Other",2019,0.0657070958737467,0.0154416687476057,0.0400457534488091,0.0994284986256539
"noplace","NH Other",2020,0.0545992107153183,0.0181910142027281,0.0267385737164424,0.0975554985351354
"noplace","NH Other",2021,0.0921751424631681,0.0173349886914331,0.0617891409264298,0.13004410163357
"noplace","NH Other",2022,0.0752201801097028,0.0172001996204339,0.0467020828605545,0.113723014898147
"noplace","NH Other",2023,0.0731298206336105,0.0158234257484063,0.0472592403577817,0.108769519773274
"noplace","NH Other",2024,0.0860548593063954,0.016045621922437,0.0585329456149796,0.120662922477776
"novisit","Hispanic",2019,0.139481688815222,0.00678483742401238,0.126726398751739,0.152961090052701
"novisit","Hispanic",2020,0.131382040121402,0.00823327950695734,0.116062525482749,0.148168923970617
"novisit","Hispanic",2021,0.158276904542419,0.00742316030772487,0.144067675990213,0.17302631473299
"novisit","Hispanic",2022,0.15083181176989,0.00688022085617629,0.137781536545736,0.164691236398752
"novisit","Hispanic",2023,0.141174655570693,0.00687975906669267,0.128131958593176,0.155010481372164
"novisit","Hispanic",2024,0.1414091792053,0.00658716407649863,0.128676203802954,0.154456160800596
"novisit","NH White",2019,0.107887550811623,0.00258483567145719,0.102973524964729,0.113030527012338
"novisit","NH White",2020,0.124242497705024,0.00371395200219149,0.117078486454519,0.13183762228418
"novisit","NH White",2021,0.130422225290745,0.00312620053159688,0.124393198647886,0.136575108349802
"novisit","NH White",2022,0.118282070410622,0.00308038624204091,0.112272658793169,0.124340956920723
"novisit","NH White",2023,0.111119964285853,0.00268605451152458,0.10598176776174,0.116428782367685
"novisit","NH White",2024,0.101846791301754,0.00280614951340197,0.096488078921848,0.107432910509991
"novisit","NH Black",2019,0.0839704614332805,0.00612741644090685,0.0725000208260236,0.0966838812483359
"novisit","NH Black",2020,0.096751742825346,0.00813281445310218,0.0815252428611315,0.113365560435522
"novisit","NH Black",2021,0.094603560506753,0.00683156421084957,0.081666195268508,0.108527351287318
"novisit","NH Black",2022,0.105818051319655,0.00671155995660495,0.0930846929239891,0.119296691860033
"novisit","NH Black",2023,0.0901163396789204,0.00639558985905796,0.077955840200415,0.103324258951535
"novisit","NH Black",2024,0.0950911496013967,0.0065563219613589,0.0828583741263641,0.108667525035607
"novisit","NH Asian",2019,0.112476616694027,0.00931835335282877,0.094837596189634,0.131759244246597
"novisit","NH Asian",2020,0.160614193753626,0.0153221595679828,0.132004838117427,0.19220230875157
"novisit","NH Asian",2021,0.214818277279403,0.0132208029050713,0.189920481747856,0.241664744093641
"novisit","NH Asian",2022,0.153255626726595,0.0109494830224477,0.132700191650167,0.175433060358062
"novisit","NH Asian",2023,0.128777694386612,0.0104866698856834,0.109302723055271,0.150223838715505
"novisit","NH Asian",2024,0.130552266225991,0.0100875274142046,0.112093625135351,0.151107679224247
"novisit","NH AIAN",2019,0.0890018393320801,0.0176084778500741,0.0584605949753176,0.127054971650461
"novisit","NH AIAN",2020,0.161580663526229,0.0285848535054069,0.111158397163552,0.222825016525704
"novisit","NH AIAN",2021,0.112304492391835,0.0174722605067625,0.0810103745106202,0.14901228220902
"novisit","NH AIAN",2022,0.18183540600639,0.0261992828877547,0.135035083384948,0.236804106413911
"novisit","NH AIAN",2023,0.116261148610212,0.0182073228549411,0.084423492367376,0.154952191262935
"novisit","NH AIAN",2024,0.121937350295942,0.0216766859641318,0.08374392505473,0.168783041927831
"novisit","NH Other",2019,0.148741599872873,0.0242348677984736,0.106893791703712,0.200505998764975
"novisit","NH Other",2020,0.119345541445419,0.0292607707755019,0.0704921231555406,0.184789144635675
"novisit","NH Other",2021,0.149429398511894,0.0222955052610029,0.110253362518463,0.197144574406609
"novisit","NH Other",2022,0.162209369778952,0.0261962795484759,0.116088982425135,0.218626504481279
"novisit","NH Other",2023,0.145442556431542,0.0242379776940222,0.102921434781442,0.197657701192472
"novisit","NH Other",2024,0.142179009637197,0.0201945569291,0.106538103295582,0.184362527070225
